ID,Nombre del negocio,Categoria,Grupo,Direccion,Barrio,Localidad,Ciudad,Distancia aprox. (km),Telefono,WhatsApp,Link WhatsApp,Correo electronico,Sitio web,Facebook,Instagram,LinkedIn,Horario de atencion,Calificacion Google,N Resenas,Propietario / Gerente,Persona de contacto,Presencia digital,Score Contacto,Servicios sugeridos,Observaciones comerciales,Prioridad,Fuente,place_id,lat,lon
GYX-DB58AF803E,DEMO Veterinaria Kennedy 121,Veterinaria,Salud,Calle 163 Sur #25-70,,Kennedy,Bogota D.C.,7.04,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000121,4.605172,-74.138936
GYX-8C655E0191,DEMO Veterinaria Kennedy 161,Veterinaria,Salud,Calle 134 Sur #53-17,,Kennedy,Bogota D.C.,7.38,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000161,4.600401,-74.14231
GYX-A3D98712C1,DEMO Veterinaria Kennedy 241,Veterinaria,Salud,Calle 166 Sur #40-93,,Kennedy,Bogota D.C.,7.82,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000241,4.628457,-74.139468
GYX-11DC726F9D,DEMO Veterinaria Kennedy 361,Veterinaria,Salud,Calle 77 Sur #85-93,,Kennedy,Bogota D.C.,8.36,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000361,4.616803,-74.148825
GYX-325A4C58D3,DEMO Barberia Tunjuelito 143,Barberia,Belleza,Calle 147 Sur #19-45,,Rafael Uribe Uribe,Bogota D.C.,7.16,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000143,4.555627,-74.124376
GYX-14155E30F7,DEMO Barberia Tunjuelito 243,Barberia,Belleza,Calle 67 Sur #78-56,,Rafael Uribe Uribe,Bogota D.C.,7.37,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000243,4.558198,-74.128905
GYX-1E24CFE7B0,DEMO Cafeteria Suba 067,Cafeteria,Alimentacion,Calle 158 Sur #6-43,,Suba,Bogota D.C.,16.33,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000067,4.744519,-74.086601
GYX-26EA621F89,DEMO Cafeteria Suba 087,Cafeteria,Alimentacion,Calle 34 Sur #63-46,,Suba,Bogota D.C.,17.88,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000087,4.757702,-74.095616
GYX-5589B00798,DEMO Cafeteria Suba 127,Cafeteria,Alimentacion,Calle 68 Sur #54-39,,Suba,Bogota D.C.,18.59,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000127,4.765307,-74.077797
GYX-04E990AF88,DEMO Cafeteria Suba 187,Cafeteria,Alimentacion,Calle 128 Sur #99-80,,Suba,Bogota D.C.,17.73,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000187,4.756724,-74.092134
GYX-51A4C3D14B,DEMO Cafeteria Suba 227,Cafeteria,Alimentacion,Calle 10 Sur #10-33,,Suba,Bogota D.C.,17.01,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000227,4.749359,-74.098734
GYX-09DA91F864,DEMO Cafeteria Suba 307,Cafeteria,Alimentacion,Calle 144 Sur #86-62,,Suba,Bogota D.C.,18.04,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000307,4.760283,-74.081191
GYX-7F3B8FAD31,DEMO Cafeteria Suba 387,Cafeteria,Alimentacion,Calle 63 Sur #83-16,,Suba,Bogota D.C.,18.63,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000387,4.765492,-74.069777
GYX-2A3D45F051,DEMO Celulares Chapinero 119,Tienda especializada,Comercio,Calle 101 Sur #66-25,,Santa Fe,Bogota D.C.,5.8,,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 14,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000119,4.638404,-74.042626
GYX-2F6FA7F517,DEMO Celulares Chapinero 219,Tienda especializada,Comercio,Calle 25 Sur #25-77,,Barrios Unidos,Bogota D.C.,7.59,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000219,4.664487,-74.05986
GYX-B7FAD31EA1,DEMO Celulares Chapinero 279,Tienda especializada,Comercio,Calle 90 Sur #3-73,,Chapinero,Bogota D.C.,6.2,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000279,4.651053,-74.05837
GYX-46E68D6413,DEMO Celulares Chapinero 399,Tienda especializada,Comercio,Calle 43 Sur #96-40,,Chapinero,Bogota D.C.,8.5,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000399,4.662107,-74.033871
GYX-0CCC9F25BD,DEMO Consultorio Chapinero 009,Consultorio medico,Salud,Calle 157 Sur #73-50,,Santa Fe,Bogota D.C.,5.16,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000009,4.635827,-74.048616
GYX-0BDC2E0698,DEMO Consultorio Chapinero 029,Consultorio medico,Salud,Calle 67 Sur #52-29,,Chapinero,Bogota D.C.,7.17,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000029,4.64689,-74.033543
GYX-4A9F5BC6D2,DEMO Consultorio Chapinero 069,Consultorio medico,Salud,Calle 78 Sur #89-29,,Teusaquillo,Bogota D.C.,5.8,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000069,4.649862,-74.069652
GYX-8680229754,DEMO Consultorio Chapinero 269,Consultorio medico,Salud,Calle 107 Sur #75-27,,Chapinero,Bogota D.C.,8.0,,,,,,,,,,,,DEMO Operador 18,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000269,4.66452,-74.047985
GYX-3D8DD7ED65,DEMO Consultorio Chapinero 389,Consultorio medico,Salud,Calle 139 Sur #84-16,,Chapinero,Bogota D.C.,9.01,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000389,4.668187,-74.035074
GYX-7F77D354CC,DEMO Floristeria Puente Aranda 256,Floristeria,Comercio,Calle 1 Sur #61-92,,Los Martires,Bogota D.C.,2.34,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000256,4.612625,-74.091135
GYX-B090D6305C,DEMO Floristeria Puente Aranda 336,Floristeria,Comercio,Calle 111 Sur #8-33,,Los Martires,Bogota D.C.,3.01,,,,,,,,,,,,DEMO Operador 13,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000336,4.601225,-74.102765
GYX-74EFE8E7FB,DEMO Minimercado Suba 017,Minimercado,Comercio,Calle 170 Sur #16-59,,Suba,Bogota D.C.,18.37,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000017,4.761986,-74.096609
GYX-94AE4B766B,DEMO Minimercado Suba 057,Minimercado,Comercio,Calle 33 Sur #30-82,,Suba,Bogota D.C.,18.32,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000057,4.761074,-74.099945
GYX-1CD8B275D5,DEMO Minimercado Suba 157,Minimercado,Comercio,Calle 172 Sur #28-81,,Suba,Bogota D.C.,19.17,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000157,4.769145,-74.097726
GYX-C11B0DDE4B,DEMO Minimercado Suba 177,Minimercado,Comercio,Calle 71 Sur #67-22,,Suba,Bogota D.C.,15.57,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000177,4.7381,-74.07557
GYX-361837FAF0,DEMO Minimercado Suba 217,Minimercado,Comercio,Calle 166 Sur #18-48,,Suba,Bogota D.C.,18.91,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000217,4.768112,-74.080771
GYX-0458813940,DEMO Minimercado Suba 237,Minimercado,Comercio,Calle 138 Sur #83-11,,Suba,Bogota D.C.,15.39,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000237,4.735467,-74.092473
GYX-3E3DC043C2,DEMO Minimercado Suba 257,Minimercado,Comercio,Calle 101 Sur #68-44,,Suba,Bogota D.C.,16.36,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000257,4.745153,-74.071513
GYX-2044179EE4,DEMO Minimercado Suba 337,Minimercado,Comercio,Calle 168 Sur #84-70,,Suba,Bogota D.C.,15.11,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000337,4.733789,-74.082285
GYX-2916E6FA81,DEMO Panaderia Usaquen 068,Panaderia,Alimentacion,Calle 60 Sur #14-70,,Usaquen,Bogota D.C.,15.86,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000068,4.73786,-74.047387
GYX-13AA681E86,DEMO Panaderia Usaquen 108,Panaderia,Alimentacion,Calle 126 Sur #90-81,,Usaquen,Bogota D.C.,16.72,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000108,4.737548,-74.019328
GYX-11803A78C6,DEMO Panaderia Usaquen 128,Panaderia,Alimentacion,Calle 2 Sur #21-51,,Chapinero,Bogota D.C.,13.26,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000128,4.706585,-74.026016
GYX-4FF96B2640,DEMO Panaderia Usaquen 148,Panaderia,Alimentacion,Calle 72 Sur #55-22,,Usaquen,Bogota D.C.,14.45,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000148,4.723468,-74.041457
GYX-4CBFAB6F78,DEMO Panaderia Usaquen 308,Panaderia,Alimentacion,Calle 11 Sur #69-99,,Chapinero,Bogota D.C.,13.98,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000308,4.710389,-74.019145
GYX-EFDEBAB52D,DEMO Restaurante Puente Aranda 266,Restaurante,Alimentacion,Calle 7 Sur #14-85,,Teusaquillo,Bogota D.C.,4.98,,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 13,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000266,4.636053,-74.099719
GYX-02E112FF67,DEMO Restaurante Puente Aranda 306,Restaurante,Alimentacion,Calle 69 Sur #15-36,,Los Martires,Bogota D.C.,2.59,,,,,,,,,,,,DEMO Operador 9,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000306,4.615421,-74.091456
GYX-36256C69CF,DEMO Ropa Usaquen 038,Tienda de ropa,Comercio,Calle 153 Sur #50-51,,Chapinero,Bogota D.C.,13.82,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000038,4.70621,-74.014288
GYX-E6E1624BB0,DEMO Ropa Usaquen 118,Tienda de ropa,Comercio,Calle 117 Sur #70-36,,Usaquen,Bogota D.C.,14.48,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000118,4.713928,-74.016114
GYX-37FD5B49DC,DEMO Ropa Usaquen 178,Tienda de ropa,Comercio,Calle 2 Sur #53-80,,Chapinero,Bogota D.C.,13.66,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000178,4.705091,-74.015167
GYX-F1300E317C,DEMO Ropa Usaquen 258,Tienda de ropa,Comercio,Calle 122 Sur #93-54,,Chapinero,Bogota D.C.,14.28,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000258,4.710597,-74.01365
GYX-28AE1C1B08,DEMO Ropa Usaquen 338,Tienda de ropa,Comercio,Calle 92 Sur #43-10,,Chapinero,Bogota D.C.,12.07,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000338,4.700837,-74.040769
GYX-0ABD24AD80,DEMO Ropa Usaquen 378,Tienda de ropa,Comercio,Calle 160 Sur #50-65,,Chapinero,Bogota D.C.,13.02,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000378,4.702998,-74.023642
